findings,label
"Preoperative completion colonoscopy identified an adenoma in a different location and pathology in the opposite location of the side to which the biopsy was obtained; the biopsy revealed a villous lesion with histological findings consistent with a juvenile hamartomatous polyp. ""It has become clear that a deferred polypectomy is the standard of care in familial adenomatous polyposis."" Recommendations colonoscopy after completion of the biennial surveillance interval often does not miss a nonampullary adenoma.",0
"Evaluation of duodenal and gastric lesions in patients with suspicious alarm signs has helped to identify patients who have neoplasm. (ABSTRACT TRUNCATED AT 400 WORDS) APPLICATIONS: Clinical endoscopy is crucial to identify duodenal and gastric neoplasms in high-risk patients. (ABSTRACT TRUNCATED AT 400 WORDS) Am. J., Gastroenterol., No. 115, 1986-September, 1988. (ABSTRACT TRUNCATED AT 400 WORDS)",0
"accuracy (mean per operation: 89.4%). 'He surgeons' and 'An experienced nurse' were found to be the most accurate in detection of these lesions. 'When compared with the upper gastrointestinal series the upper gastrointestinal series was found to be highly reliable in detecting chest fistulae.' Dr Treynor had the highest accuracy for detecting oesophageal and gastric and duodenal fistulae but had the least confidence in detecting the stomach, suggesting that this group of surgeons is least accustomed",0
"Biopsy: Combined early and advanced lesions such as full-thickness wound, inflammation, perforation, seroma, and diffuse oozing were diagnosed. (2.47) W, whether screened using endoscope when looking at early ESD lesion. (2.47) PEG II: Gastric emptying time was significantly longer in the advanced lesions group than in the early lesions group. (2.48)% liquid meal on initial study period: (41.4%) vs.",0
"7 cases (70%) were two-sided strictures. RESULTS: The sensitivity of endoscopy was 100% and the specificity 90%.  REASONS FOR CANCER PUBLIC HEALTH PRACTICE: It is important to screen for cancer in persons with benign symptomatic strictures. ""When specialized programmes are unavailable, endoscopy must be considered as the investigation of choice.",0
"Histopathologic evaluation in diagnosis] (P = 0.820), anisakiasis [P = 0.140], intestinal parasitosis [P = 0.243], helminth infestation [P = 0.818], suspicious feces [P = 0.332], infective colitis [P = 0.385], intestinal ulcers [P = 0.500], enteroliths [P = 0.199], and spirochetosis [P = 0.682] have no statistically significant difference between the study",0
"A subgroup study showed gastric ulcers in one patient each who had received meloxicam or NSAID and in one patient who had received paracetamol.) Duration: Of the 170 male respondents, 80 (47.1%) had been diagnosed with schizophrenia.  Anxiety and depression were the most commonly co-morbid disorders identified in this study. ",0
"of the 2 biopsies, 38 were normal; the remaining 19 had an abnormal biopsies which were all proven pathologically.  ROB temperature and other variables such as LDH levels and lactate levels seem to be of some value in determining the ability to detect oesophageal tumours prior to surgery.  Gastric and oesophageal resectability is uninfluenced by OFR.",0
It was a standardized exam without complications (with a high rate of satisfaction). .--Sucking pressures and tonicity represent significant parameters for aspiration of the food bolus through the cannulated airway. . .). .). ,0
"Aspiration pneumonitis was diagnosed in three patients and a diffuse erythema with a slightly increased induration of the bronchial mucosa was detected in a fourth, due to malignant lymphoma.  RESULTS: Although the effective antibiotics were administered, pneumatocele was not reduced by one week in three patients, probably due to the administration of steroids.] The patients needed artificial respirators or fiberoptic bronchoscopy.",0
no lesion was identified in any stomach and duodenum.  CONTROL GROUP: 80% of the calves fed on milk replacer without antibiotics before weaning developed diarrhea; in this group the incidence of severe diarrhea was similar.  TRANSFER MEDICAL AND PSYCHOLOGICAL DIAGNOSIS: all calves fed on milk replacer with antibiotics before weaning had a lesion of gastric inflammation.,0
"The lesion was eccentric, elliptical and with smooth surface; measuring 1.6 × 1.5 cm. ] In conclusion, endoscopic submucosal dissection could be safe and efficient treatment for small superficial esophageal carcinoid tumors. ]. A multidisciplinary approach is important to achieve the best clinical outcome. ] Wide local excision should be considered as the therapeutic standard for select early esophageal carcinoids.",0
"Child-Pugh class A disease was significantly associated with higher incident incidence of recurrent bleeding (9.2% vs.) Multivariate Cox regression analysis showed that the outcome was significantly associated with the location of lesion: distal lesions (hazard ratio: 3.53; 95% confidence interval: 1.19-10.37)., proximal lesions (9.87; 2.36-41.1). (CONCLUSIONS: The results showed that upper gastrointestinal bleeding and localization of origin had an impact on the risk of recurrent bleeding.",0
"The search resulted in 294 rectal and in 234 colonic diverticulosis.  partial involvement of the colorectal mucosa with colonic diverticulosis. A total of 203 diverticulosis were found in 292 patients (sensitivity: 67.99%; specificity: 77.77%; positive predictive value: 48%; negative predictive value: 98,87%). ",0
"Objective documentation, most important in oncologic preoperative workup, enabled the detection of 58% of lesions. 'Visual assessment may be more reliable in patients with malignant than in those with benign lesions.'. 'Endoscopic ultrasonography identified 97% of all lesions, by comparison with clinical findings 83% of the time.' Blind side-by-side comparison with unblinded endoscopists' assessment and biopsy taken after endoscopy confirmed these endoscopic findings and improved the detection rate to 96% (79%",0
"The diagnostic yields for small-bowel obstruction were 75% for conventional BSIs, 88% for distal BSIs, and 75% for superior proximal BSIs (P = 0.64).  cappability and outcomes research.  Early colonoscopy is a new diagnostic modality that may be helpful in achieving the goals of geriatric surgery.",0
"In the analysis of 59 suspected cases of GI bleeding in 51 adults, the diagnostic accuracy of wireless capsule endoscopy, billroth II method, and experienced endoscopists was 82.4%, 94.1%, and 84.6%, respectively.  TRUNCATED AT 250 WORDS) With regard to the procedure of capsule endoscopy, patient evaluation before the procedure, the technique of evaluating the gastrointestinalarea, the materials of capsule endoscopy, and its outcome of using",0
"no stomach cancer detected. It showed visible lesions in the gastric body and corpus in two cases (7%), in the cardia in three cases (12%), in the prepyloric region in two cases (7%), and in the cardia in one case (3%).  These findings support the current hypothesis that cancer may be induced not only by Helicobacter pylori infection but also by a predisposing factor.",0
"(a) Pouchoscopy, (b) biopsy, and (c) histologic findings of the gastric mucosa of rats.  3-Hydroxynonenal seems to have a defensive role in maintaining gastric mucosa in the GC rats.  5., 3-Hydroxynonenal and prostaglandins play an important role in the development of GC in GC rats induced by 5-fluorouracil-nitrosamine or N-ethyl-",0
"In both groups of patients a much greater number of episodes of bacterial oesophagitis was found, as well as ulcers and white exudates in the anterior and posterior walls of the oesophagus, with and without a hiatal hernia. In group C the endoscopic diagnosis was realised the same amount of time as in group A. (ABSTRACT TRUNCATED AT 400 WORDS) AT conclusion, Heller's operation is effective in producing regression of oesophagitis and in bringing about return to normal of the circular and diffuse",0
